Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,CA,California,Santa Clara,06085,06085502800,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.5,9.1,4102,POINT (-121.9230546 37.25573139),06085502800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502901,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.1,8.9,5919,POINT (-121.9270309 37.27137885),06085502901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.9,8.5,7200,POINT (-121.915666 37.27359721),06085502902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,8.0,8.8,5075,POINT (-121.9050715 37.27794896),06085502903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502906,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,8.9,4521,POINT (-121.9014104 37.24782727),06085502906,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502907,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.8,3912,POINT (-121.8972851 37.26334988),06085502907,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502908,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.1,6683,POINT (-121.9087448 37.25931737),06085502908,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502909,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.0,5073,POINT (-121.8875093 37.2565055),06085502909,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085502910,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.1,3656,POINT (-121.8841158 37.25149229),06085502910,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,8.9,4063,POINT (-121.8920234 37.28403418),06085503001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,3506,POINT (-121.8872831 37.27691538),06085503002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503003,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.8,5099,POINT (-121.8850371 37.2674698),06085503003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503105,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.1,2484,POINT (-121.8588326 37.32638352),06085503105,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503108,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.5,8.1,7894,POINT (-121.8737961 37.28358548),06085503108,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503110,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.7,10.1,4618,POINT (-121.8498882 37.33321669),06085503110,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503111,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.2,8.3,5101,POINT (-121.8397925 37.32257266),06085503111,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503112,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.1,9.2,4025,POINT (-121.8709517 37.32236388),06085503112,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503113,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,8.9,10.3,4760,POINT (-121.8810763 37.31560991),06085503113,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503115,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.8,8.3,6027,POINT (-121.8576195 37.28911701),06085503115,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503116,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.8,8.5,5240,POINT (-121.8538838 37.27747396),06085503116,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503117,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,8.8,3120,POINT (-121.8515402 37.32733433),06085503117,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503118,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.6,8.8,5474,POINT (-121.8430114 37.31868433),06085503118,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503121,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,9.2,9.9,4499,POINT (-121.8725405 37.30610384),06085503121,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503122,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.8,9.5,3449,POINT (-121.8568746 37.31252498),06085503122,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503123,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3585,POINT (-121.8779677 37.29766875),06085503123,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503204,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.8,8.8,8175,POINT (-121.8392833 37.28916954),06085503204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503207,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.7,7.6,3938,POINT (-121.8154797 37.29452478),06085503207,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503208,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.6,8.7,3985,POINT (-121.8156141 37.28057023),06085503208,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503210,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,6.9,7.9,4453,POINT (-121.8228799 37.29048323),06085503210,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503211,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,7.9,4744,POINT (-121.8324649 37.31182789),06085503211,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503212,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.2,8.1,4058,POINT (-121.8290078 37.30468915),06085503212,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503213,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.2,8.3,4494,POINT (-121.8373329 37.3015521),06085503213,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503214,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.8,8.8,7253,POINT (-121.8479899 37.29921944),06085503214,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503217,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.5,8.6,4512,POINT (-121.8302827 37.28671741),06085503217,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503218,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.0,,,8.3,9.7,4471,POINT (-121.8298916 37.28050743),06085503218,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.4,8.3,6916,POINT (-121.8212369 37.31264194),06085503304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503305,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.3,8.3,6069,POINT (-121.8147507 37.31984916),06085503305,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503306,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8.0,9.1,4311,POINT (-121.8222114 37.33142223),06085503306,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503312,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,8.8,3365,POINT (-121.7629119 37.34875609),06085503312,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503313,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.8,,,6.5,7.1,4582,POINT (-121.7763745 37.33128457),06085503313,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503315,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.5,8.3,7481,POINT (-121.8013857 37.31842663),06085503315,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503321,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.2,,,5.8,6.7,4658,POINT (-121.8067167 37.33264664),06085503321,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503322,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.4,8.2,4173,POINT (-121.7977367 37.34134607),06085503322,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503323,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,7.0,7.7,4688,POINT (-121.7916051 37.33366769),06085503323,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503324,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.8,,,6.5,7.3,3543,POINT (-121.7892036 37.3276247),06085503324,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503325,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.8,7.6,4448,POINT (-121.7888608 37.32068827),06085503325,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503326,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.1,,,5.7,6.8,6650,POINT (-121.7642161 37.32475711),06085503326,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503327,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.3,4712,POINT (-121.7886561 37.30796415),06085503327,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503329,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.5,,,6.2,7.0,3461,POINT (-121.7792364 37.31150035),06085503329,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503330,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.1,,,5.8,6.6,7618,POINT (-121.7398102 37.3089954),06085503330,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503331,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.3,8.1,3173,POINT (-121.7587957 37.29487308),06085503331,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503332,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,8.0,5363,POINT (-121.7383832 37.28163032),06085503332,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503333,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.0,,,6.7,7.3,4585,POINT (-121.7885361 37.30108322),06085503333,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503334,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.5,,,6.3,6.8,8854,POINT (-121.7691718 37.27937185),06085503334,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503336,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.2,8.0,3492,POINT (-121.8042907 37.30665792),06085503336,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503337,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.5,,,7.1,8.0,3772,POINT (-121.8100033 37.30102101),06085503337,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503401,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.7,8.9,4915,POINT (-121.8400187 37.33306709),06085503401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503402,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.1,9.2,5263,POINT (-121.834865 37.32567986),06085503402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503504,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.8,9.1,6463,POINT (-121.834197 37.33584948),06085503504,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503506,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.0,9.2,6432,POINT (-121.8273192 37.34362274),06085503506,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503507,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.1,9.4,2182,POINT (-121.8319947 37.34020786),06085503507,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503508,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.2,9.4,6219,POINT (-121.81138 37.35450663),06085503508,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503509,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.8,8.6,4040,POINT (-121.8014147 37.34873619),06085503509,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503510,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,7.9,9.4,5968,POINT (-121.8196916 37.34943057),06085503510,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503511,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.6,,,7.3,7.9,3665,POINT (-121.8141169 37.34261427),06085503511,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503601,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.8,9.6,2992,POINT (-121.8660973 37.35838879),06085503601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503602,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.3,4741,POINT (-121.8523581 37.34464655),06085503602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503703,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.0,9.3,4271,POINT (-121.8395242 37.34577269),06085503703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503707,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.6,8.5,5462,POINT (-121.8537924 37.35792411),06085503707,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503708,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.3,,,6.8,7.9,2725,POINT (-121.8546968 37.36940214),06085503708,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503709,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.3,5088,POINT (-121.8620651 37.36455716),06085503709,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503710,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.7,9.7,3599,POINT (-121.8470918 37.35466134),06085503710,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503711,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,7.8,9.5,4763,POINT (-121.8445255 37.34993442),06085503711,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503712,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.0,8.9,4108,POINT (-121.8467288 37.36222086),06085503712,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503713,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.4,9.2,2974,POINT (-121.8411485 37.3646941),06085503713,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503802,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.8,,,7.5,8.1,7884,POINT (-121.8355157 37.3842851),06085503802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503803,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.9,4477,POINT (-121.8498618 37.38352606),06085503803,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503804,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.6,4980,POINT (-121.8449604 37.37587319),06085503804,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503902,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.3,9.1,5440,POINT (-121.8283047 37.37354324),06085503902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085503903,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.6,8.6,3301,POINT (-121.8355863 37.36844149),06085503903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504001,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.0,9.2,6017,POINT (-121.8272654 37.35862406),06085504001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504002,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.4,8.5,5875,POINT (-121.8341524 37.35467696),06085504002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504101,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.4,4273,POINT (-121.8203564 37.36933061),06085504101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.3,,,7.9,8.8,5480,POINT (-121.8149036 37.36407602),06085504102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504201,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.0,,,7.7,8.4,4779,POINT (-121.8211457 37.38462804),06085504201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504202,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.9,,,7.6,8.1,4530,POINT (-121.7921834 37.37641731),06085504202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504307,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.7,,,6.4,7.1,5563,POINT (-121.8525713 37.39073755),06085504307,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504308,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.7,,,7.3,8.0,4415,POINT (-121.820167 37.41209424),06085504308,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504311,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.0,,,5.6,6.5,7062,POINT (-121.8846386 37.37750943),06085504311,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504314,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.7,7.4,4753,POINT (-121.8548241 37.40182014),06085504314,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504315,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.1,,,6.7,7.4,6562,POINT (-121.8596884 37.40932469),06085504315,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2018,CA,California,Santa Clara,06085,06085504316,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,6.7,,,6.3,7.2,4839,POINT (-121.8708176 37.38685148),06085504316,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
